host,ip,port,country,city,country_name,asn
61.101.87.93:50001,61.101.87.93,50001,KR,Namdong,韩国,9318
211.178.234.59:50001,211.178.234.59,50001,KR,Seoul,韩国,9318
1.232.150.47:50001,1.232.150.47,50001,KR,Seoul,韩国,9318
118.216.105.51:50001,118.216.105.51,50001,KR,Seoul,韩国,9318
58.122.140.131:50001,58.122.140.131,50001,KR,Jinju,韩国,9318
211.178.119.67:50001,211.178.119.67,50001,KR,Suwon,韩国,9318
58.231.137.183:50001,58.231.137.183,50001,KR,Seoul,韩国,9318
221.138.217.22:50001,221.138.217.22,50001,KR,Seongnam,韩国,9318
218.239.122.78:50001,218.239.122.78,50001,KR,Seoul,韩国,9318
222.236.216.61:50001,222.236.216.61,50001,KR,Seoul,韩国,9318
118.219.101.231:50001,118.219.101.231,50001,KR,Gumi,韩国,9318
123.111.201.248:50001,123.111.201.248,50001,KR,Jinju,韩国,9318
175.127.140.170:50001,175.127.140.170,50001,KR,Seoul,韩国,9318
211.213.244.66:50001,211.213.244.66,50001,KR,Busan,韩国,9318
123.212.249.97:50001,123.212.249.97,50001,KR,Iksan,韩国,9318
222.235.112.131:50001,222.235.112.131,50001,KR,Seoul,韩国,9318
39.117.174.236:50001,39.117.174.236,50001,KR,Seoul,韩国,9318
1.228.139.105:50001,1.228.139.105,50001,KR,Seoul,韩国,9318
218.238.146.199:50001,218.238.146.199,50001,KR,Seoul,韩国,9318
218.239.152.168:50001,218.239.152.168,50001,KR,Seoul,韩国,9318
211.177.114.117:50001,211.177.114.117,50001,KR,Seoul,韩国,9318
39.117.129.169:50001,39.117.129.169,50001,KR,Seoul,韩国,9318
211.208.16.125:50001,211.208.16.125,50001,KR,Seoul,韩国,9318
218.239.169.116:50001,218.239.169.116,50001,KR,Seoul,韩国,9318
221.139.94.50:50001,221.139.94.50,50001,KR,Seoul,韩国,9318
211.205.229.202:50001,211.205.229.202,50001,KR,Gochang,韩国,9318
211.244.162.52:50001,211.244.162.52,50001,KR,Gongju,韩国,9318
175.125.196.69:50001,175.125.196.69,50001,KR,Seoul,韩国,9318
219.251.230.27:50001,219.251.230.27,50001,KR,Seoul,韩国,9318
39.114.16.138:50001,39.114.16.138,50001,KR,Seoul,韩国,9318
180.65.135.177:50001,180.65.135.177,50001,KR,Seoul,韩国,9318
211.44.181.149:50001,211.44.181.149,50001,KR,Seoul,韩国,9318
39.123.201.75:50001,39.123.201.75,50001,KR,Seoul,韩国,9318
211.187.105.228:50001,211.187.105.228,50001,KR,Seoul,韩国,9318
61.101.106.148:50001,61.101.106.148,50001,KR,Seoul,韩国,9318
211.178.19.34:50001,211.178.19.34,50001,KR,Seoul,韩国,9318
58.235.104.145:50001,58.235.104.145,50001,KR,Seoul,韩国,9318
175.113.29.202:50001,175.113.29.202,50001,KR,Daegu,韩国,9318
58.231.181.39:50001,58.231.181.39,50001,KR,Changwon,韩国,9318
39.117.0.205:50001,39.117.0.205,50001,KR,Seoul,韩国,9318
61.253.91.182:50001,61.253.91.182,50001,KR,Seoul,韩国,9318
118.223.203.181:50001,118.223.203.181,50001,KR,Geoje,韩国,9318
61.99.37.193:50001,61.99.37.193,50001,KR,Seoul,韩国,9318
218.49.100.41:50001,218.49.100.41,50001,KR,Seoul,韩国,9318
221.140.17.175:50001,221.140.17.175,50001,KR,Seoul,韩国,9318
180.64.64.201:50001,180.64.64.201,50001,KR,Seoul,韩国,9318
180.67.13.196:50001,180.67.13.196,50001,KR,Seoul,韩国,9318
114.202.106.233:50001,114.202.106.233,50001,KR,Seoul,韩国,9318
211.208.11.90:50001,211.208.11.90,50001,KR,Seoul,韩国,9318
180.65.16.219:50001,180.65.16.219,50001,KR,Seoul,韩国,9318
58.127.160.137:50001,58.127.160.137,50001,KR,Seoul,韩国,9318
210.205.215.87:50001,210.205.215.87,50001,KR,Seoul,韩国,9318
39.116.51.28:50001,39.116.51.28,50001,KR,Dalseong,韩国,9318
222.232.217.173:50001,222.232.217.173,50001,KR,Seoul,韩国,9318
123.213.183.157:50001,123.213.183.157,50001,KR,Seoul,韩国,9318
61.98.25.180:50001,61.98.25.180,50001,KR,Jeju,韩国,9318
175.112.3.19:50001,175.112.3.19,50001,KR,Seoul,韩国,9318
218.232.59.88:50001,218.232.59.88,50001,KR,Seoul,韩国,9318
1.240.9.40:50001,1.240.9.40,50001,KR,Seoul,韩国,9318
39.116.30.91:50001,39.116.30.91,50001,KR,Seoul,韩国,9318
211.203.161.103:50001,211.203.161.103,50001,KR,Seoul,韩国,9318
61.255.141.214:50001,61.255.141.214,50001,KR,Seoul,韩国,9318
222.234.5.27:50001,222.234.5.27,50001,KR,Seoul,韩国,9318
110.15.145.186:50001,110.15.145.186,50001,KR,Gunsan,韩国,9318
118.223.200.150:50001,118.223.200.150,50001,KR,Seoul,韩国,9318
1.235.178.209:50001,1.235.178.209,50001,KR,Seoul,韩国,9318
211.207.97.48:50001,211.207.97.48,50001,KR,Seoul,韩国,9318
222.233.14.92:50001,222.233.14.92,50001,KR,Seoul,韩国,9318
175.120.200.238:50001,175.120.200.238,50001,KR,Guri,韩国,9318
